Date/Time,Time,Humd_Treat,Temp_1,RH_1
12/14/2020 10:21,0:15,Low,21.615,49.796
12/14/2020 10:26,0:20,Low,22.116,46.127
12/14/2020 10:31,0:25,Low,22.616,45.549
12/14/2020 10:36,0:30,Low,23.116,44.344
12/14/2020 10:41,0:35,Low,23.617,41.873
12/14/2020 10:46,0:40,Low,24.617,41.339
12/14/2020 10:51,0:45,Low,25.117,40.119
12/14/2020 10:56,0:50,Low,25.617,38.894
12/14/2020 11:01,0:55,Low,26.617,37.717
12/14/2020 11:06,1:00,Low,27.117,35.838
12/14/2020 11:11,1:05,Low,27.617,35.245
12/14/2020 11:16,1:10,Low,28.616,34.705
12/14/2020 11:21,1:15,Low,29.116,32.806
12/14/2020 11:26,1:20,Low,29.615,32.86
12/14/2020 11:31,1:25,Low,30.614,31.004
12/14/2020 11:36,1:30,Low,31.114,30.401
12/14/2020 11:41,1:35,Low,31.613,28.471
12/14/2020 11:46,1:40,Low,32.612,27.917
12/14/2020 11:51,1:45,Low,33.111,26.638
12/14/2020 11:56,1:50,Low,33.61,25.352
12/14/2020 12:01,1:55,Low,34.608,24.79
12/14/2020 12:06,2:00,Low,35.107,23.493
12/14/2020 12:11,2:05,Low,35.606,22.19
12/14/2020 12:16,2:10,Low,36.603,21.616
12/14/2020 12:21,2:15,Low,37.102,20.301
12/14/2020 12:26,2:20,Low,37.601,20.354
12/14/2020 12:31,2:25,Low,38.598,19.082
12/14/2020 12:36,2:30,Low,39.096,18.443
12/14/2020 12:41,2:35,Low,39.595,18.495
12/14/2020 12:46,2:40,Low,40.592,16.51
12/14/2020 12:51,2:45,Low,41.09,16.559
12/14/2020 12:56,2:50,Low,41.588,15.909
12/14/2020 13:01,2:55,Low,42.584,14.599
12/14/2020 13:06,3:00,Low,43.082,15.351
12/14/2020 13:11,3:05,Low,43.58,13.986
12/14/2020 13:16,3:10,Low,44.576,13.368
12/14/2020 13:21,3:15,Low,45.074,13.413
12/14/2020 13:26,3:20,Low,45.571,13.457
12/14/2020 13:31,3:25,Low,46.567,12.115
12/14/2020 13:36,3:30,Low,47.064,11.439
12/14/2020 13:41,3:35,Low,47.562,11.48
12/14/2020 13:46,3:40,Low,48.557,10.114
12/14/2020 13:51,3:45,Low,49.054,10.879
12/14/2020 13:56,3:50,Low,49.551,10.191
12/14/2020 14:01,3:55,Low,50.546,9.537
12/14/2020 14:06,4:00,Low,51.043,8.84
12/11/2020 9:44,0:00,Low,,
12/11/2020 9:49,0:05,Low,22.088,58.001
12/11/2020 9:54,0:10,Low,22.088,60.978
12/11/2020 9:59,0:15,Low,22.088,59.791
12/11/2020 10:04,0:20,Low,22.589,58.641
12/11/2020 10:09,0:25,Low,23.589,58.726
12/11/2020 10:14,0:30,Low,24.09,56.373
12/11/2020 10:19,0:35,Low,24.59,55.212
12/11/2020 10:24,0:40,Low,25.09,52.828
12/11/2020 10:29,0:45,Low,26.09,51.09
12/11/2020 10:34,0:50,Low,26.59,49.291
12/11/2020 10:39,0:55,Low,27.09,48.103
12/11/2020 10:44,1:00,Low,28.089,45.084
12/11/2020 10:49,1:05,Low,28.589,45.139
12/11/2020 10:54,1:10,Low,29.089,42.668
12/11/2020 10:59,1:15,Low,30.088,40.87
12/11/2020 11:04,1:20,Low,30.588,37.715
12/11/2020 11:09,1:25,Low,31.087,36.477
12/11/2020 11:14,1:30,Low,32.086,35.29
12/11/2020 11:19,1:35,Low,32.585,34.695
12/11/2020 11:24,1:40,Low,33.084,32.126
12/11/2020 11:29,1:45,Low,34.083,30.918
12/11/2020 11:34,1:50,Low,34.582,30.312
12/11/2020 11:39,1:55,Low,35.081,29.036
12/11/2020 11:44,2:00,Low,36.079,28.482
12/11/2020 11:49,2:05,Low,36.578,26.522
12/11/2020 11:54,2:10,Low,37.077,26.579
12/11/2020 11:59,2:15,Low,38.075,24.659
12/11/2020 12:04,2:20,Low,38.573,24.715
12/11/2020 12:09,2:25,Low,39.072,23.406
12/11/2020 12:14,2:30,Low,40.069,22.144
12/11/2020 12:19,2:35,Low,40.568,20.818
12/11/2020 12:24,2:40,Low,41.066,20.179
12/11/2020 12:29,2:45,Low,42.063,20.285
12/11/2020 12:34,2:50,Low,42.561,19.641
12/11/2020 12:39,2:55,Low,43.06,18.296
12/11/2020 12:44,3:00,Low,44.056,17.695
12/11/2020 12:49,3:05,Low,44.554,17.04
12/11/2020 12:54,3:10,Low,45.052,16.382
12/11/2020 12:59,3:15,Low,46.048,16.479
12/11/2020 13:04,3:20,Low,46.546,15.103
12/11/2020 13:09,3:25,Low,47.044,15.15
12/11/2020 13:14,3:30,Low,48.04,14.526
12/11/2020 13:19,3:35,Low,48.537,14.571
12/11/2020 13:24,3:40,Low,49.035,13.895
12/11/2020 13:29,3:45,Low,50.03,13.259
12/11/2020 13:34,3:50,Low,50.528,13.302
12/11/2020 13:39,3:55,Low,51.025,12.617
12/11/2020 13:44,4:00,Low,52.02,11.967
12/9/2020 9:42,0:00,Low,,
12/9/2020 9:47,0:05,Low,,
12/9/2020 9:52,0:10,Low,,
12/9/2020 9:57,0:15,Low,21.606,46.889
12/9/2020 10:02,0:20,Low,22.107,48.197
12/9/2020 10:07,0:25,Low,22.607,46.345
12/9/2020 10:12,0:30,Low,23.107,46.391
12/9/2020 10:17,0:35,Low,23.607,45.166
12/9/2020 10:22,0:40,Low,24.107,43.937
12/9/2020 10:27,0:45,Low,25.107,42.109
12/9/2020 10:32,0:50,Low,25.607,41.514
12/9/2020 10:37,0:55,Low,26.107,39.621
12/9/2020 10:42,1:00,Low,27.107,38.423
12/9/2020 10:47,1:05,Low,27.607,36.51
12/9/2020 10:52,1:10,Low,28.107,35.905
12/9/2020 10:57,1:15,Low,29.106,34.692
12/9/2020 11:02,1:20,Low,29.606,32.753
12/9/2020 11:07,1:25,Low,30.106,31.471
12/9/2020 11:12,1:30,Low,31.105,30.911
12/9/2020 11:17,1:35,Low,31.605,29.62
12/9/2020 11:22,1:40,Low,32.104,27.643
12/9/2020 11:27,1:45,Low,33.103,26.391
12/9/2020 11:32,1:50,Low,33.603,25.762
12/9/2020 11:37,1:55,Low,34.102,25.818
12/9/2020 11:42,2:00,Low,35.101,24.554
12/9/2020 11:47,2:05,Low,35.6,23.919
12/9/2020 11:52,2:10,Low,36.099,21.894
12/9/2020 11:57,2:15,Low,37.098,21.305
12/9/2020 12:02,2:20,Low,37.597,20.659
12/9/2020 12:07,2:25,Low,38.096,20.011
12/9/2020 12:12,2:30,Low,39.094,19.413
12/9/2020 12:17,2:35,Low,39.593,18.052
12/9/2020 12:22,2:40,Low,40.092,17.394
12/9/2020 12:27,2:45,Low,41.09,16.069
12/9/2020 12:32,2:50,Low,41.589,16.118
12/9/2020 12:37,2:55,Low,42.088,14.732
12/9/2020 12:42,3:00,Low,43.085,14.106
12/9/2020 12:47,3:05,Low,43.584,13.429
12/9/2020 12:52,3:10,Low,44.083,12.749
12/9/2020 12:57,3:15,Low,45.08,12.109
12/9/2020 13:02,3:20,Low,45.578,11.422
12/9/2020 13:07,3:25,Low,46.077,11.464
12/9/2020 13:12,3:30,Low,47.074,10.812
12/9/2020 13:17,3:35,Low,47.572,10.115
12/9/2020 13:22,3:40,Low,48.071,9.414
12/9/2020 13:27,3:45,Low,49.067,8.745
12/9/2020 13:32,3:50,Low,49.566,8.782
12/9/2020 13:37,3:55,Low,50.064,8.818
12/9/2020 13:42,4:00,Low,51.06,8.139
2/11/2021 12:24,0:00,Low,,
2/11/2021 12:29,0:05,Low,,
2/11/2021 12:34,0:10,Low,,
2/11/2021 12:39,0:15,Low,,
2/11/2021 12:44,0:20,Low,22.088,54.99
2/11/2021 12:49,0:25,Low,22.589,55.032
2/11/2021 12:54,0:30,Low,23.089,55.68
2/11/2021 12:59,0:35,Low,23.589,53.906
2/11/2021 13:04,0:40,Low,24.59,52.169
2/11/2021 13:09,0:45,Low,25.09,51.604
2/11/2021 13:14,0:50,Low,25.59,49.807
2/11/2021 13:19,0:55,Low,26.59,49.291
2/11/2021 13:24,1:00,Low,27.09,47.48
2/11/2021 13:29,1:05,Low,27.59,45.658
2/11/2021 13:34,1:10,Low,28.589,44.509
2/11/2021 13:39,1:15,Low,29.089,42.033
2/11/2021 13:44,1:20,Low,29.588,40.814
2/11/2021 13:49,1:25,Low,30.588,40.288
2/11/2021 13:54,1:30,Low,31.087,37.772
2/11/2021 13:59,1:35,Low,31.586,36.534
2/11/2021 14:04,1:40,Low,32.086,34.637
2/11/2021 14:09,1:45,Low,33.084,33.442
2/11/2021 14:14,1:50,Low,33.584,32.183
2/11/2021 14:19,1:55,Low,34.083,30.254
2/11/2021 14:24,2:00,Low,35.081,29.036
2/11/2021 14:29,2:05,Low,35.58,27.755
2/11/2021 14:34,2:10,Low,36.079,26.466
2/11/2021 14:39,2:15,Low,37.077,25.226
2/11/2021 14:44,2:20,Low,37.576,24.603
2/11/2021 14:49,2:25,Low,38.075,24.659
2/11/2021 14:54,2:30,Low,39.072,23.406
2/11/2021 14:59,2:35,Low,39.571,22.776
2/11/2021 15:04,2:40,Low,40.069,21.455
2/11/2021 15:09,2:45,Low,41.066,21.563
2/11/2021 15:14,2:50,Low,41.565,20.925
2/11/2021 15:19,2:55,Low,42.561,20.337
2/11/2021 15:24,3:00,Low,43.06,18.995
2/11/2021 15:29,3:05,Low,43.558,19.047
2/11/2021 15:34,3:10,Low,44.554,17.745
2/11/2021 15:39,3:15,Low,45.052,17.795
2/11/2021 15:44,3:20,Low,45.55,16.431
2/11/2021 15:49,3:25,Low,46.546,15.816
2/11/2021 15:54,3:30,Low,47.044,15.863
2/11/2021 15:59,3:35,Low,47.542,15.196
2/11/2021 16:04,3:40,Low,48.537,13.851
2/11/2021 16:09,3:45,Low,49.035,13.895
2/11/2021 16:14,3:50,Low,49.533,13.217
2/11/2021 16:19,3:55,Low,50.528,13.302
2/11/2021 16:24,4:00,Low,51.025,11.887
1/28/2021 8:49,0:00,Medium,,
1/28/2021 8:54,0:05,Medium,20.547,84.314
1/28/2021 8:59,0:10,Medium,21.547,89.649
1/28/2021 9:04,0:15,Medium,22.048,90.196
1/28/2021 9:09,0:20,Medium,22.548,89.707
1/28/2021 9:14,0:25,Medium,23.548,89.255
1/28/2021 9:19,0:30,Medium,24.049,87.196
1/28/2021 9:24,0:35,Medium,24.549,85.647
1/28/2021 9:29,0:40,Medium,25.049,84.087
1/28/2021 9:34,0:45,Medium,26.049,81.475
1/28/2021 9:39,0:50,Medium,26.549,79.334
1/28/2021 9:44,0:55,Medium,27.049,77.169
1/28/2021 9:49,1:00,Medium,28.048,74.47
1/28/2021 9:54,1:05,Medium,28.548,71.106
1/28/2021 9:59,1:10,Medium,29.048,68.27
1/28/2021 10:04,1:15,Medium,30.047,65.454
1/28/2021 10:09,1:20,Medium,30.547,61.339
1/28/2021 10:14,1:25,Medium,31.046,58.979
1/28/2021 10:19,1:30,Medium,32.045,53.559
1/28/2021 10:24,1:35,Medium,32.545,49.217
1/28/2021 10:29,1:40,Medium,33.044,45.441
1/28/2021 10:34,1:45,Medium,34.043,40.354
1/28/2021 10:39,1:50,Medium,34.542,37.769
1/28/2021 10:44,1:55,Medium,35.042,33.811
1/28/2021 10:49,2:00,Medium,36.04,31.898
1/28/2021 10:54,2:05,Medium,36.539,27.845
1/28/2021 10:59,2:10,Medium,37.537,25.184
1/28/2021 11:04,2:15,Medium,38.036,22.435
1/28/2021 11:09,2:20,Medium,38.535,21.076
1/28/2021 11:14,2:25,Medium,39.533,19.762
1/28/2021 11:19,2:30,Medium,40.032,16.949
1/28/2021 11:24,2:35,Medium,40.53,15.556
1/28/2021 11:29,2:40,Medium,41.528,15.653
1/28/2021 11:34,2:45,Medium,42.027,14.248
1/28/2021 11:39,2:50,Medium,42.525,12.834
1/28/2021 11:44,2:55,Medium,43.522,11.453
1/28/2021 11:49,3:00,Medium,44.021,10.758
1/28/2021 11:54,3:05,Medium,44.519,10.059
1/28/2021 11:59,3:10,Medium,45.516,10.141
1/28/2021 12:04,3:15,Medium,46.014,8.689
1/28/2021 12:09,3:20,Medium,47.011,8.766
1/28/2021 12:14,3:25,Medium,47.509,8.052
1/28/2021 12:19,3:30,Medium,48.007,7.335
1/28/2021 12:24,3:35,Medium,49.004,8.161
1/28/2021 12:29,3:40,Medium,49.502,7.439
1/28/2021 12:34,3:45,Medium,50,7.473
1/28/2021 12:39,3:50,Medium,50.996,6.778
1/28/2021 12:44,3:55,Medium,51.493,6.81
1/28/2021 12:49,4:00,Medium,51.991,6.074
1/27/2021 8:55,0:00,Medium,,
1/27/2021 9:00,0:05,Medium,21.106,91.699
1/27/2021 9:05,0:10,Medium,22.107,93.293
1/27/2021 9:10,0:15,Medium,22.607,93.322
1/27/2021 9:15,0:20,Medium,23.107,93.354
1/27/2021 9:20,0:25,Medium,23.607,91.849
1/27/2021 9:25,0:30,Medium,24.107,89.813
1/27/2021 9:30,0:35,Medium,25.107,88.849
1/27/2021 9:35,0:40,Medium,25.607,86.785
1/27/2021 9:40,0:45,Medium,26.107,85.235
1/27/2021 9:45,0:50,Medium,27.107,82.644
1/27/2021 9:50,0:55,Medium,27.607,78.866
1/27/2021 9:55,1:00,Medium,28.107,77.257
1/27/2021 10:00,1:05,Medium,29.106,74.568
1/27/2021 10:05,1:10,Medium,29.606,72.357
1/27/2021 10:10,1:15,Medium,30.106,70.699
1/27/2021 10:15,1:20,Medium,31.105,67.93
1/27/2021 10:20,1:25,Medium,31.605,65.65
1/27/2021 10:25,1:30,Medium,32.104,64.534
1/27/2021 10:30,1:35,Medium,33.103,61.688
1/27/2021 10:35,1:40,Medium,33.603,58.735
1/27/2021 10:40,1:45,Medium,34.102,56.359
1/27/2021 10:45,1:50,Medium,35.101,54.026
1/27/2021 10:50,1:55,Medium,35.6,53.475
1/27/2021 10:55,2:00,Medium,36.099,50.411
1/27/2021 11:00,2:05,Medium,37.098,48.652
1/27/2021 11:05,2:10,Medium,37.597,47.447
1/27/2021 11:10,2:15,Medium,38.096,45.592
1/27/2021 11:15,2:20,Medium,39.094,44.441
1/27/2021 11:20,2:25,Medium,39.593,43.212
1/27/2021 11:25,2:30,Medium,40.092,41.976
1/27/2021 11:30,2:35,Medium,41.09,40.803
1/27/2021 11:35,2:40,Medium,41.589,38.887
1/27/2021 11:40,2:45,Medium,42.088,38.957
1/27/2021 11:45,2:50,Medium,43.085,36.421
1/27/2021 11:50,2:55,Medium,43.584,35.141
1/27/2021 11:55,3:00,Medium,44.083,33.171
1/27/2021 12:00,3:05,Medium,45.08,31.936
1/27/2021 12:05,3:10,Medium,45.578,29.934
1/27/2021 12:10,3:15,Medium,46.077,29.305
1/27/2021 12:15,3:20,Medium,47.074,29.434
1/27/2021 12:20,3:25,Medium,47.572,26.699
1/27/2021 12:25,3:30,Medium,48.071,25.349
1/27/2021 12:30,3:35,Medium,49.067,23.335
1/27/2021 12:35,3:40,Medium,49.566,19.075
1/27/2021 12:40,3:45,Medium,50.064,16.943
1/27/2021 12:45,3:50,Medium,51.06,16.306
1/27/2021 12:50,3:55,Medium,51.558,13.4
1/25/2021 10:49,0:00,Medium,,
1/25/2021 10:54,0:05,Medium,24.617,90.551
1/25/2021 10:59,0:10,Medium,24.617,94.093
1/25/2021 11:04,0:15,Medium,25.117,93.632
1/25/2021 11:09,0:20,Medium,22.616,93.952
1/25/2021 11:14,0:25,Medium,22.116,93.922
1/25/2021 11:19,0:30,Medium,22.616,93.952
1/25/2021 11:24,0:35,Medium,23.116,94.983
1/25/2021 11:29,0:40,Medium,24.117,94.554
1/25/2021 11:34,0:45,Medium,24.617,94.593
1/25/2021 11:39,0:50,Medium,25.117,94.134
1/25/2021 11:44,0:55,Medium,26.117,93.721
1/25/2021 11:49,1:00,Medium,26.617,92.257
1/25/2021 11:54,1:05,Medium,27.117,90.782
1/25/2021 11:59,1:10,Medium,28.117,89.866
1/25/2021 12:04,1:15,Medium,28.616,88.376
1/25/2021 12:09,1:20,Medium,29.116,86.876
1/25/2021 12:14,1:25,Medium,30.115,85.428
1/25/2021 12:19,1:30,Medium,30.614,83.375
1/25/2021 12:24,1:35,Medium,31.114,81.301
1/25/2021 12:29,1:40,Medium,32.112,79.818
1/25/2021 12:34,1:45,Medium,32.612,77.707
1/25/2021 12:39,1:50,Medium,33.111,76.127
1/25/2021 12:44,1:55,Medium,34.109,74.611
1/25/2021 12:49,2:00,Medium,34.608,73.007
1/25/2021 12:54,2:05,Medium,35.107,71.391
1/25/2021 12:59,2:10,Medium,36.105,69.842
1/25/2021 13:04,2:15,Medium,36.603,67.624
1/25/2021 13:09,2:20,Medium,37.102,65.381
1/25/2021 13:14,2:25,Medium,38.099,64.374
1/25/2021 13:19,2:30,Medium,38.598,61.5
1/25/2021 13:24,2:35,Medium,39.096,60.389
1/25/2021 13:29,2:40,Medium,40.093,58.149
1/25/2021 13:34,2:45,Medium,40.592,55.799
1/25/2021 13:39,2:50,Medium,41.588,53.506
1/25/2021 13:44,2:55,Medium,42.086,51.727
1/25/2021 13:49,3:00,Medium,42.584,48.041
1/25/2021 13:54,3:05,Medium,43.58,44.374
1/25/2021 13:59,3:10,Medium,44.078,39.914
1/25/2021 14:04,3:15,Medium,44.576,36.037
1/25/2021 14:09,3:20,Medium,45.571,34.848
1/25/2021 14:14,3:25,Medium,46.069,31.559
1/25/2021 14:19,3:30,Medium,46.567,30.949
1/25/2021 14:24,3:35,Medium,47.562,29.037
1/25/2021 14:29,3:40,Medium,48.059,26.351
1/25/2021 14:34,3:45,Medium,48.557,25.026
1/25/2021 14:39,3:50,Medium,49.054,24.39
1/25/2021 14:44,3:55,Medium,50.048,23.107
1/25/2021 14:49,4:00,Medium,50.546,22.46
1/25/2021 14:54,4:05,Medium,51.043,21.102
1/22/2021 10:07,0:00,Medium,,
1/22/2021 10:12,0:05,Medium,21.554,92.126
1/22/2021 10:17,0:10,Medium,21.554,92.126
1/22/2021 10:22,0:15,Medium,22.054,93.653
1/22/2021 10:27,0:20,Medium,22.554,92.684
1/22/2021 10:32,0:25,Medium,23.054,92.215
1/22/2021 10:37,0:30,Medium,23.554,90.23
1/22/2021 10:42,0:35,Medium,24.555,89.798
1/22/2021 10:47,0:40,Medium,25.055,88.306
1/22/2021 10:52,0:45,Medium,25.555,86.802
1/22/2021 10:57,0:50,Medium,26.555,85.336
1/22/2021 11:02,0:55,Medium,27.055,83.284
1/22/2021 11:07,1:00,Medium,27.554,81.209
1/22/2021 11:12,1:05,Medium,28.554,78.627
1/22/2021 11:17,1:10,Medium,29.054,77.05
1/22/2021 11:22,1:15,Medium,29.554,74.908
1/22/2021 11:27,1:20,Medium,30.553,73.365
1/22/2021 11:32,1:25,Medium,31.053,71.748
1/22/2021 11:37,1:30,Medium,31.553,70.118
1/22/2021 11:42,1:35,Medium,32.552,67.969
1/22/2021 11:47,1:40,Medium,33.051,66.308
1/22/2021 11:52,1:45,Medium,33.551,64.05
1/22/2021 11:57,1:50,Medium,34.55,63.018
1/22/2021 12:02,1:55,Medium,35.049,60.722
1/22/2021 12:07,2:00,Medium,35.549,57.798
1/22/2021 12:12,2:05,Medium,36.547,56.127
1/22/2021 12:17,2:10,Medium,37.047,54.98
1/22/2021 12:22,2:15,Medium,37.546,51.973
1/22/2021 12:27,2:20,Medium,38.544,50.878
1/22/2021 12:32,2:25,Medium,39.043,49.701
1/22/2021 12:37,2:30,Medium,39.543,48.517
1/22/2021 12:42,2:35,Medium,40.541,47.401
1/22/2021 12:47,2:40,Medium,41.04,44.921
1/22/2021 12:52,2:45,Medium,41.539,43.707
1/22/2021 12:57,2:50,Medium,42.537,41.909
1/22/2021 13:02,2:55,Medium,43.036,38.702
1/22/2021 13:07,3:00,Medium,44.033,36.187
1/22/2021 13:12,3:05,Medium,44.532,32.217
1/22/2021 13:17,3:10,Medium,45.031,28.87
1/22/2021 13:22,3:15,Medium,46.029,25.535
1/22/2021 13:27,3:20,Medium,46.527,23.496
1/22/2021 13:32,3:25,Medium,47.026,22.144
1/22/2021 13:37,3:30,Medium,48.023,20.125
1/22/2021 13:42,3:35,Medium,48.522,18.748
1/22/2021 13:47,3:40,Medium,49.02,17.361
1/22/2021 13:52,3:45,Medium,50.017,16.735
1/22/2021 13:57,3:50,Medium,50.017,15.283
12/17/2020 10:00,0:00,Medium,,
12/17/2020 10:05,0:05,Medium,,
12/17/2020 10:10,0:10,Medium,,
12/17/2020 10:15,0:15,Medium,22.116,85.631
12/17/2020 10:20,0:20,Medium,22.116,86.76
12/17/2020 10:25,0:25,Medium,22.116,87.801
12/17/2020 10:30,0:30,Medium,23.116,87.347
12/17/2020 10:35,0:35,Medium,23.617,87.382
12/17/2020 10:40,0:40,Medium,24.117,85.855
12/17/2020 10:45,0:45,Medium,25.117,84.888
12/17/2020 10:50,0:50,Medium,25.617,84.933
12/17/2020 10:55,0:55,Medium,26.117,83.394
12/17/2020 11:00,1:00,Medium,27.117,81.36
12/17/2020 11:05,1:05,Medium,27.617,80.338
12/17/2020 11:10,1:10,Medium,28.117,78.224
12/17/2020 11:15,1:15,Medium,29.116,75.597
12/17/2020 11:20,1:20,Medium,29.615,72.879
12/17/2020 11:25,1:25,Medium,30.115,68.99
12/17/2020 11:30,1:30,Medium,31.114,66.25
12/17/2020 11:35,1:35,Medium,31.613,64.578
12/17/2020 11:40,1:40,Medium,32.112,62.893
12/17/2020 11:45,1:45,Medium,33.111,61.264
12/17/2020 11:50,1:50,Medium,33.61,60.149
12/17/2020 11:55,1:55,Medium,34.109,57.832
12/17/2020 12:00,2:00,Medium,35.107,56.771
12/17/2020 12:05,2:05,Medium,35.606,55.633
12/17/2020 12:10,2:10,Medium,36.105,53.88
12/17/2020 12:15,2:15,Medium,37.102,52.801
12/17/2020 12:20,2:20,Medium,37.601,52.259
12/17/2020 12:25,2:25,Medium,38.099,50.478
12/17/2020 12:30,2:30,Medium,39.096,48.757
12/17/2020 12:35,2:35,Medium,39.595,46.315
12/17/2020 12:40,2:40,Medium,40.093,43.207
12/17/2020 12:45,2:45,Medium,41.09,42.068
12/17/2020 12:50,2:50,Medium,41.588,40.849
12/17/2020 12:55,2:55,Medium,42.086,39.622
12/17/2020 13:00,3:00,Medium,43.082,37.804
12/17/2020 13:05,3:05,Medium,43.58,37.217
12/17/2020 13:10,3:10,Medium,44.078,36.628
12/17/2020 13:15,3:15,Medium,45.074,34.778
12/17/2020 13:20,3:20,Medium,45.571,33.51
12/17/2020 13:25,3:25,Medium,46.069,29.526
12/17/2020 13:30,3:30,Medium,46.567,24.789
12/17/2020 13:35,3:35,Medium,47.562,20.724
12/17/2020 13:40,3:40,Medium,48.059,15.111
12/17/2020 13:45,3:45,Medium,49.054,11.603
12/17/2020 13:50,3:50,Medium,49.551,9.463
12/17/2020 13:55,3:55,Medium,49.551,7.269
12/16/2020 8:56,0:00,Medium,,
12/16/2020 9:01,0:05,Medium,21.047,89.078
12/16/2020 9:06,0:10,Medium,20.046,88.634
12/16/2020 9:11,0:15,Medium,20.046,89.187
12/16/2020 9:16,0:20,Medium,20.547,89.078
12/16/2020 9:21,0:25,Medium,22.048,88.634
12/16/2020 9:26,0:30,Medium,22.548,89.187
12/16/2020 9:31,0:35,Medium,23.048,87.649
12/16/2020 9:36,0:40,Medium,23.548,86.63
12/16/2020 9:41,0:45,Medium,24.549,84.58
12/16/2020 9:46,0:50,Medium,25.049,82.47
12/16/2020 9:51,0:55,Medium,25.549,80.336
12/16/2020 9:56,1:00,Medium,26.549,77.674
12/16/2020 10:01,1:05,Medium,27.049,74.927
12/16/2020 10:06,1:10,Medium,27.549,73.282
12/16/2020 10:11,1:15,Medium,28.048,71.05
12/16/2020 10:16,1:20,Medium,29.048,68.27
12/16/2020 10:21,1:25,Medium,29.548,64.209
12/16/2020 10:26,1:30,Medium,30.047,61.88
12/16/2020 10:31,1:35,Medium,31.046,59.587
12/16/2020 10:36,1:40,Medium,31.546,56.593
12/16/2020 10:41,1:45,Medium,32.045,53.559
12/16/2020 10:46,1:50,Medium,33.044,49.28
12/16/2020 10:51,1:55,Medium,33.544,44.21
12/16/2020 10:56,2:00,Medium,34.043,40.354
12/16/2020 11:01,2:05,Medium,34.542,36.437
12/16/2020 11:06,2:10,Medium,35.541,33.871
12/16/2020 11:11,2:15,Medium,36.04,30.535
12/16/2020 11:16,2:20,Medium,36.539,26.462
12/16/2020 11:21,2:25,Medium,37.038,23.73
12/16/2020 11:26,2:30,Medium,37.537,21.676
12/16/2020 11:31,2:35,Medium,38.535,19.657
12/16/2020 11:36,2:40,Medium,39.034,18.282
12/16/2020 11:41,2:45,Medium,39.533,16.899
12/16/2020 11:46,2:50,Medium,40.032,15.507
12/16/2020 11:51,2:55,Medium,41.029,15.605
12/16/2020 11:56,3:00,Medium,41.528,14.201
12/16/2020 12:01,3:05,Medium,42.027,14.248
12/16/2020 12:06,3:10,Medium,43.024,12.879
12/16/2020 12:11,3:15,Medium,43.522,12.19
12/16/2020 12:16,3:20,Medium,44.021,12.234
12/16/2020 12:21,3:25,Medium,45.018,12.322
12/16/2020 12:26,3:30,Medium,45.516,10.884
12/16/2020 12:31,3:35,Medium,46.014,10.182
12/16/2020 12:36,3:40,Medium,46.513,9.476
12/16/2020 12:41,3:45,Medium,47.509,10.303
12/16/2020 12:46,3:50,Medium,48.007,8.842
12/16/2020 12:51,3:55,Medium,48.506,8.125
12/16/2020 12:56,4:00,Medium,49.502,8.953
12/14/2020 10:07,0:00,Medium,,
12/14/2020 10:12,0:05,Medium,20.153,84.16
12/14/2020 10:17,0:10,Medium,20.153,84.16
12/14/2020 10:22,0:15,Medium,22.155,87.929
12/14/2020 10:27,0:20,Medium,22.155,89.985
12/14/2020 10:32,0:25,Medium,22.655,88.477
12/14/2020 10:37,0:30,Medium,23.656,88.03
12/14/2020 10:42,0:35,Medium,24.156,85.989
12/14/2020 10:47,0:40,Medium,24.656,83.927
12/14/2020 10:52,0:45,Medium,25.656,82.954
12/14/2020 10:57,0:50,Medium,26.156,79.782
12/14/2020 11:02,0:55,Medium,26.656,78.201
12/14/2020 11:07,1:00,Medium,27.156,74.948
12/14/2020 11:12,1:05,Medium,28.156,73.943
12/14/2020 11:17,1:10,Medium,28.655,72.317
12/14/2020 11:22,1:15,Medium,29.655,69.027
12/14/2020 11:27,1:20,Medium,30.154,64.455
12/14/2020 11:32,1:25,Medium,30.654,60.381
12/14/2020 11:37,1:30,Medium,31.652,56.898
12/14/2020 11:42,1:35,Medium,32.152,52.062
12/14/2020 11:47,1:40,Medium,32.651,47.123
12/14/2020 11:52,1:45,Medium,33.649,42.142
12/14/2020 11:57,1:50,Medium,34.148,37.652
12/14/2020 12:02,1:55,Medium,34.647,34.413
12/14/2020 12:07,2:00,Medium,35.645,29.842
12/14/2020 12:12,2:05,Medium,36.144,27.865
12/14/2020 12:17,2:10,Medium,36.643,24.497
12/14/2020 12:22,2:15,Medium,37.64,23.225
12/14/2020 12:27,2:20,Medium,38.139,20.493
12/14/2020 12:32,2:25,Medium,38.637,19.845
12/14/2020 12:37,2:30,Medium,39.634,17.834
12/14/2020 12:42,2:35,Medium,40.132,16.466
12/14/2020 12:47,2:40,Medium,40.631,15.088
12/14/2020 12:52,2:45,Medium,41.627,15.184
12/14/2020 12:57,2:50,Medium,42.125,15.232
12/14/2020 13:02,2:55,Medium,42.623,13.841
12/14/2020 13:07,3:00,Medium,43.619,12.486
12/14/2020 13:12,3:05,Medium,44.117,11.803
12/14/2020 13:17,3:10,Medium,44.615,11.117
12/14/2020 13:22,3:15,Medium,45.611,11.201
12/14/2020 13:27,3:20,Medium,46.108,9.774
12/14/2020 13:32,3:25,Medium,46.606,9.814
12/14/2020 13:37,3:30,Medium,47.601,9.892
12/14/2020 13:42,3:35,Medium,48.098,9.19
